"01_01_01" "01_01_02" "01_01_03" "01_01_04" "01_01_06" "01_01_15" "01_02_01" "01_02_02" "01_02_03" "01_02_04" "01_02_05" "01_02_06" "01_02_13" "01_02_15" "01_02_16" "01_02_17" "01_02_18" "01_02_20" "01_03_02" "01_03_04" "01_03_12" "01_03_16" "01_03_18" "01_03_19" "01_03_20" "01_03_22" "01_03_23" "01_04_01" "01_04_02" "01_04_03" "01_04_04" "01_04_05" "01_04_12" "01_04_15" "01_04_17" "01_04_19" "01_04_20" "01_04_21" "01_04_25" "01_05_04" "01_05_11" "01_05_14" "01_05_16" "01_05_17" "01_05_22" "01_05_24" "02_04_03" "02_04_04" "02_04_08" "02_04_09" "02_04_11" "02_04_12" "02_04_14" "02_04_17" "02_04_18" "02_04_20" "02_04_21" "2004" "94_1" "94_4" "Acacia" "Apple404" "Apple517" "Ausubel" "B05_10" "BMM" "BPA1" "DavisNavel" "EsparatoFresa" "Fd1" "Fd2" "Fresa525" "FresaSD" "Gallo1" "Gallo2" "Geranium" "Grape" "KatieTomato" "KernA2" "KernB1" "KernB2" "KGB1" "KGB2" "MEAP6G" "Mex03" "Molly" "Navel" "NobleRot" "Peachy" "Pepper" "PepperSub" "PhiloMenlo" "Rasp" "Rose" "Supersteak" "Triple3" "Triple7" "UKRazz" "Num_ID" "Taxon" "Wi_Do" "Tax_Wido" "SNames" "Order" "PGeno"
"PI.508409" "0.544225735" "0.662635508" "0.340419004" "0.388170706" "0.41577969" "0.426476518" "0.499335182" "0.436305618" "0.474016987" "0.726670869" "0.586383308" "0.486737828" "0.580203613" "0.699312184" "0.277141056" "0.369286765" "-0.016257967" "0.303274676" "0.547174745" "0.558542026" "0.600113573" "0.317148917" "0.385437568" "0.357137074" "0.094243647" "0.549974329" "0.54394504" "0.48808265" "0.132974925" "0.610205705" "0.537282671" "0.452875303" "0.373290363" "0.48823713" "0.721540298" "0.373931165" "0.484728755" "0.448415455" "0.498463335" "0.364662856" "0.560264223" "0.703558152" "0.302172836" "0.420721814" "0.537090815" "0.603962613" "0.826847779" "0.875756185" "0.860553817" "0.837392935" "0.779915074" "0.837462734" "0.822103329" "0.809744025" "0.73440477" "0.75959447" "0.756368367" "0.214975297" "0.521581221" "0.370528344" "0.517998277" "0.535896333" "0.607309325" "0.507667465" "0.627341199" "0.67236243" "0.706873567" "0.073379951" "0.367284192" "0.538355874" "0.592365841" "0.473089915" "0.404456184" "0.411260349" "0.388365276" "0.442203409" "0.513264149" "1.188445688" "0.800866568" "0.777571643" "0.885117167" "0.212930492" "0.732864668" "0.602832925" "0.507243371" "0.504725297" "0.493400742" "0.273427337" "0.513996689" "0.584589377" "0.664772175" "0.186143043" "0.611098677" "0.234708347" "0.642817506" "0.737213463" "0.261306122" "0.610738187" "15" "Brapa" "Dom" "Brapa_Dom" "Bra_D2" "Brassica" "PI.508409"
"PI.518.751" "0.672671558" "0.405565631" "0.539149951" "0.444372895" "0.447571877" "0.66563612" "0.673220067" "0.660184087" "0.480993253" "0.639612276" "0.466320643" "0.431151707" "0.60515814" "0.687336779" "0.606940692" "0.488286945" "0.166175065" "0.506793871" "0.418325489" "0.556453912" "0.493075588" "0.581493889" "0.64437696" "0.269848836" "0.135423718" "0.532381418" "0.520986611" "0.399669049" "0.213793332" "0.437778861" "0.527671141" "0.583018084" "0.258971633" "0.439014299" "0.356470141" "0.72045495" "0.268798413" "0.364652267" "0.443295166" "0.237139127" "0.651488267" "0.346072647" "0.460576708" "0.330754674" "0.469964365" "0.721763316" "0.594089881" "0.705088353" "0.678710747" "0.492133203" "0.754523938" "0.505308039" "0.598374188" "0.517308893" "0.676425293" "0.625362452" "0.541462805" "0.267680223" "0.425436902" "0.442090448" "0.449664489" "0.667690145" "0.439773001" "0.650301998" "0.38277659" "0.662949189" "0.669692861" "0.115943956" "0.272622618" "0.753574452" "0.551927782" "0.522618002" "0.419740281" "0.759617059" "0.405956037" "0.605604454" "0.414273977" "0.806373612" "0.633356355" "0.734358043" "0.710906654" "0.100719461" "0.722827197" "0.395451952" NA "0.664606044" "0.081235474" "0.109019627" NA "0.676240678" "0.488251212" "0.388053287" "0.624478646" "0.142849201" "0.534424593" "0.568966963" "0.200775602" "0.569436552" "63" "Glycine" "Wild" "Glycine_Wild" "Gly_W6" "Fabales" "PI.518.751"
"PI.597831" "0.628292138" "1.001198671" "0.617329886" "0.545339116" "0.823796144" "0.685891436" "0.76370179" "0.572115532" "0.753000218" "0.734086703" "0.940665284" "0.689306429" "0.79795332" "0.473093868" "0.430725215" "1.052902202" "0.084290737" "0.618484655" "0.82469906" "0.808692082" "0.644371112" "0.655151187" "0.568736261" "0.584685569" "0.222734415" "0.903102906" "0.690006013" "0.569809996" "0.119595766" "0.893206227" "0.627014596" "0.858645539" "0.439812228" "0.646774286" "0.949318766" "0.630483903" "1.005190272" "0.75550852" "0.894447542" "0.469402584" "1.099215118" "0.514529479" "0.773690388" "0.36163443" "0.785428036" "0.767496179" "1.246426693" "1.074942647" "1.264762203" "1.026339239" "1.056946062" "0.966654261" "0.932624269" "1.285367332" "1.147222562" "0.438033215" "0.86886919" "0.574422692" "0.774831109" "0.48850876" "0.727627562" "0.665166715" "1.104895733" "0.672910802" "0.754828722" "0.830382089" "1.326036845" "0.170717822" "0.3605111" "0.825009807" "0.60589971" "1.043920817" "0.693270392" "0.724002318" "0.522512788" "0.937233564" "0.546657526" "1.085176304" "0.247453851" "0.686162664" "0.976429068" "0.419149193" "0.956633592" "0.728280161" "0.718734931" "0.916701029" "0.534190523" "0.327385203" "0.862291222" "0.72065678" "0.717415064" "0.161892338" "1.098455938" "0.143504703" "0.73101184" "0.904003404" "0.558361339" "0.769538122" "18" "Brapa" "Wild" "Brapa_Wild" "Bra_W4" "Brassica" "PI.597831"
"PI.597899" "1.812742776" "1.935681534" "2.135836017" "1.221743528" "2.031249954" "1.768955369" "1.697671991" "1.642285072" "1.596849288" "2.247559616" "2.014169732" "2.135081278" "0.832375779" "2.048248838" "1.315813111" "2.012420662" "0.04877803" "1.692613391" "1.924318541" "1.840179213" "1.257168962" "1.38594088" "1.816400749" "1.481758203" "0.201430939" "1.504703288" "2.276109666" "1.361819862" "0.813641933" "2.230954573" "2.315364463" "1.707299759" "1.949967295" "1.729032009" "2.490020501" "1.80186009" "1.563713089" "1.309311888" "2.064932382" "2.075727716" "1.452315352" "1.738486141" NA "1.116931599" "1.481738155" "1.65463513" "3.385974554" "2.469689" "2.215473789" "2.26619765" "1.979557356" "2.20382454" "2.633977087" "2.44934639" "2.404875868" "2.419549709" "1.615990876" "1.604494815" "2.18623551" "0.77552974" "1.690106264" "2.321569861" "1.723459635" "1.797193767" "0.638472193" "2.052209426" "2.277957102" "0.157689198" "1.11138765" "1.95151976" "1.988119729" "2.189039259" "1.380895218" "1.159670624" "2.225145682" "0.928417322" "1.294597453" "2.101838246" "1.585127181" "1.933014291" "1.805065068" "0.16964267" "2.514582982" "1.710538899" "1.593750041" "2.727159788" "2.100087315" "0.73319596" "2.27405593" "1.868337456" "1.786106966" "1.512221997" "2.475925037" "0.972382554" "2.380576711" "2.571305594" "0.199967167" "2.718400176" "52" "Helianthus" "Wild" "Helianthus_Wild" "Hel_W4" "Asterales" "PI.597899"
"PI.599764" "3.120378232" "2.57143745" "2.794852919" "2.652153813" "2.427297777" "2.033517083" "2.110082742" "2.168575073" "1.719775966" "2.231656752" "2.214000913" "2.910405207" "1.506914009" "2.556114376" "1.292759687" "2.083553866" "-0.078956017" "1.815602845" "2.104720556" "2.465202872" "1.618520399" "3.040658937" "2.361280045" "2.201715718" "0.152303854" "2.056308158" "2.579006102" "2.91829405" "1.024612343" "2.434435475" "2.358363349" "2.40542962" "1.728699621" "1.567133486" "1.822677604" "2.399893621" "1.896246021" "1.605374387" "2.100483445" "2.096036197" "1.932058688" "3.174905132" NA "1.596556732" "2.398709908" "2.506428339" "2.765195598" "2.460909579" "2.735861478" "2.705249919" "2.272969787" "2.774296475" "2.385219996" "2.200748381" "2.463856783" "2.639368734" "2.076036747" "2.269938704" "2.550485474" "1.381937788" "1.995062931" "2.949358561" "2.415564997" "2.482411895" "1.010149587" "1.935236347" "3.068643567" "0.365448803" "1.160943704" "3.593030953" "2.985745103" "2.781500287" "1.958850137" "1.005301124" "2.34752891" "1.028300601" "1.35492291" "2.077413281" "2.62836537" "2.435681153" "2.892314634" "0.460416133" "2.475863097" "2.342001982" "2.361173075" "2.574736347" "2.0319071" "1.124622706" "2.244372646" "2.050295846" "2.644188691" "2.051833848" "2.401196582" "0.924946195" "2.223278276" "2.226347589" "0.730986584" "3.467070976" "53" "Helianthus" "Dom" "Helianthus_Dom" "Hel_D1" "Asterales" "PI.599764"
"PI.599782" "1.885637508" "2.063888869" "1.734000332" "1.490407378" "2.328044363" "1.403790491" "1.426038855" "1.468206367" "1.312536488" "1.683203729" "1.712123477" "1.704970568" "0.709925542" "1.682885102" "0.918948772" "1.303203465" "0.144351828" "1.556208287" "1.141168333" "1.514989484" "1.658750149" "1.329558468" "1.771683123" "1.716784716" "0.11759041" "1.378791333" "1.536447693" "1.243065707" "0.822247813" "1.596568613" "1.499601839" "1.385524664" "1.732394659" "1.255754308" "1.636595591" "1.916537119" "0.865235231" "0.565056686" "1.188560606" "1.541031833" "1.948360108" "2.156897862" NA "0.576071042" "2.080301037" "1.703903915" "1.43891727" "1.844720298" "1.244212845" "1.151793656" "1.929532674" "1.372166587" "1.672506857" "1.531408544" "1.73937655" "1.805967942" "1.418701637" "1.412622746" "2.112895055" "0.938524121" "1.301701187" "2.239513352" "1.439834656" "1.473517878" "1.250533914" "1.664115916" "2.102127089" "0.237043142" "0.825823027" "2.5503861" "1.964348649" "1.886813859" "1.211327255" "1.530215787" "1.608721331" "0.592154991" "1.470901847" "1.986525927" "1.472121481" "1.789409998" "2.033788408" "0.034269883" "1.745060084" "1.555009918" "1.07256709" "1.664842514" "1.363801247" "0.904357301" "1.161946306" "1.757574818" "1.335590441" "1.669035383" "2.423713112" "0.577960491" "2.143445814" "1.75410352" "0.571871154" "2.060574047" "54" "Helianthus" "Dom" "Helianthus_Dom" "Hel_D2" "Asterales" "PI.599782"
"PI.633169" "0.616166421" "0.783085378" "0.549047931" "0.764019838" "0.555656088" "0.676623836" "0.733261195" "0.642915354" "0.646063528" "0.453939284" "0.773802182" "0.581671115" "0.80750182" "0.681882684" "0.4770415" "0.844564074" "0.037541193" "0.6718784" "0.83103668" "0.782245271" "0.752235994" "0.686376339" "0.401590157" "0.699042232" "0.168551847" "0.833216229" "0.501438116" "0.511297418" "0.170025414" "0.666956354" "0.733833889" "0.671265259" "0.539363488" "0.680279775" "0.923989561" "0.654735133" "0.451457991" "0.544512349" "0.708705366" "0.465993041" "0.745108851" "0.692602186" "0.573621155" "0.555797504" "0.502667784" "0.797985359" "0.982437517" "1.018548223" "1.088804579" "0.946752989" "0.795619373" "0.774845358" "0.796890849" "0.857382577" "0.883541975" "0.989726998" "0.612009873" "0.478630332" "0.922212482" "0.631714647" "0.707839792" "0.882986044" "0.942043022" "0.567947978" "0.90118065" "0.794064834" "0.817276479" "0.1316914" "0.519046944" "0.929836226" "0.91700309" "0.968476945" "0.714622546" "0.900854713" "0.614822471" "0.767183145" "0.664070308" "1.132230843" "0.853316049" "0.750515153" "1.022286277" "0.295672834" "0.97974193" "0.747582603" "0.682852698" "0.671565514" "0.643599478" "0.360047617" "0.653644055" "0.547533924" "0.810768695" "0.246395065" "0.892415293" "0.169589177" "0.700376982" "1.142751777" "0.247523014" "1.002280615" "17" "Brapa" "Dom" "Brapa_Dom" "Bra_D3" "Brassica" "PI.633169"
"PI.633181" "0.599430192" "0.719082619" "0.740281978" "0.82935254" "0.650036723" "0.713388808" "0.841721652" "0.905116796" "0.97457782" "0.75056645" "0.78445241" "0.636448029" "0.854006733" "0.972374971" "0.608848752" "1.003717615" "0.185924029" "0.787080867" "0.851785844" "0.866186061" "0.716246185" "0.785182033" "0.654111057" "0.591390318" "0.233401527" "0.903422092" "0.849142961" "0.754406944" "0.134851935" "0.665980514" "1.091002545" "0.803495503" "0.632393223" "0.769115326" "1.356687311" "0.643216488" "0.550600158" "0.598285933" "0.461482016" "0.486825474" "0.920045067" "0.84608881" "0.929416109" "0.707597976" "0.680883539" "0.750130191" "1.392985912" "1.375772597" "1.398256583" "1.249246542" "1.184546915" "1.177607432" "1.133746698" "1.336054081" "1.163054002" "1.007616422" "1.367301751" "0.494259714" "0.7299873" "0.810299042" "1.028239682" "0.886672635" "1.192594051" "0.746441264" "1.18704679" "1.054159731" "1.326413074" "0.183960399" "0.641983663" "0.867173578" "1.221158128" "1.17086419" "0.731640848" "1.042223862" "0.621568395" "0.644032772" "0.98274283" "1.217117241" "1.079515195" "0.844328601" "0.962852665" "0.450160296" "1.122529057" "0.916215018" "0.866690068" "1.099717297" "0.945844113" "0.339116909" "0.755017513" "0.75161437" "1.03314585" "0.270081271" "0.846662403" "0.334110491" "0.656317932" "1.193701896" "0.506056068" "1.161937431" "13" "Brapa" "Wild" "Brapa_Wild" "Bra_W5" "Brassica" "PI.633181"
"PI.633747" "2.418767408" "2.394451412" "2.571896648" "2.577598602" "2.63348545" "2.584685747" "2.326599505" "2.108081413" "2.248794228" "2.75768236" "3.040373242" "2.595100679" "0.987416513" "2.637651811" "1.628263775" "2.294194956" "-0.041337219" "2.182943675" "2.746187217" "2.055166285" "2.224569264" "2.065034879" "2.096812501" "2.248889697" "0.108476202" "1.801013898" "2.170598857" "2.482142227" "0.896667665" "2.372066615" "2.763175373" "2.21691395" "2.175367794" "1.797208196" "1.502597288" "2.355841068" "1.413369249" "1.837608505" "2.101898834" "1.274213526" "2.213272758" "2.406887" NA "1.857377559" "2.35781968" "2.735309441" "2.441049376" "2.613098129" "2.666229666" "2.227025008" "2.540387208" "3.005806949" "2.439473728" "2.417304151" "2.432157035" "2.887156346" "2.261205875" "2.452784478" "3.230498504" "1.555144179" "1.898335802" "2.426669179" "2.062647455" "1.562529337" "1.031549613" "2.550028877" "2.785907202" "0.086766374" "1.040336469" "3.563033131" "2.091110166" "2.857516293" "1.870901595" "0.990306868" "2.270272342" "1.550301545" "1.680975604" "2.77895191" "2.57956124" "2.379229254" "2.833322978" "0.348345786" "2.635677644" "2.160604811" "2.080153185" "2.97863438" "2.299631906" "1.363825748" "2.778352367" "2.109939651" "2.176997111" "2.621406722" "3.031113886" "1.571966701" "3.096051773" "2.476323481" "0.279099393" "3.618269647" "55" "Helianthus" "Dom" "Helianthus_Dom" "Hel_D3" "Asterales" "PI.633747"
"PI.642777" "2.159394932" "1.963451709" "2.041856466" "2.218969943" "2.308950011" "1.634829544" "1.996553478" "1.64515015" "1.769865276" "2.060429473" "1.927620911" "1.960694536" "0.732328403" "1.987036808" "0.996546608" "1.694622701" "0.068372973" "1.877525358" "2.060628928" "1.611290373" "1.830212656" "1.539379635" "2.549312089" "1.658716395" "0.035786048" "1.44909022" "2.043143954" "1.653877571" "1.011539934" "1.94842861" "1.717915506" "1.678013823" "1.403057212" "1.836440384" "2.656091804" "1.711163532" "1.209442767" "0.747595128" "2.136517749" "0.908713688" "2.088905713" "1.714704652" NA "1.157281741" "2.036334724" "1.936654704" "1.916251135" "2.111066612" "2.088343156" "2.223985617" "1.849803084" "2.091300885" "1.834966413" "1.641388737" "1.948982696" "1.803554636" "1.771653023" "1.690468324" "2.186596724" "0.473096575" "1.764198989" "2.487710107" "2.183096945" "1.422275538" "1.447168535" "1.704801693" "2.372277043" "0.348185786" "0.528263604" "2.76616889" "1.853049684" "2.418251703" "1.32303585" "1.645181781" "1.901085676" "0.508780595" "1.318645759" "2.43400024" "1.892988434" "1.67292777" "3.072124664" "0.17433782" "1.959606855" "1.546614234" "1.588057479" "2.132780339" "2.152823078" "0.976050839" "1.833433173" "1.940270502" "1.889767215" "1.309389457" "2.486893573" "1.101601291" "2.497212098" "2.109452627" "0.141893318" "2.531503626" "56" "Helianthus" "Dom" "Helianthus_Dom" "Hel_D4" "Asterales" "PI.642777"
"PI.649204" "0.636317883" "0.746323803" "0.527963944" "0.712054806" "0.523312359" "0.549827673" "0.650823179" "0.675695018" "0.683198987" "0.678910608" "0.439831737" "0.535942421" "0.794250641" "0.759046413" "0.398398866" "0.437386675" "0.041518688" "0.736115405" "0.750914791" "0.788068171" "0.802877852" "0.743526224" "0.593190538" "0.443050038" "0.398553779" "0.675434968" "0.424835388" "0.804072393" "0.225572847" "0.556563663" "0.534621833" "0.606048617" "0.737639233" "0.623963812" "0.684542265" "0.56635519" "0.570924499" "0.412999352" "0.680473059" "0.345734856" "0.478019913" "0.496342488" "0.474015081" "0.454258708" "0.650102715" "0.581546286" "0.931684712" "0.569616957" "1.014359491" "0.930647115" "0.93900753" "0.967381856" "0.903010747" "0.916358081" "1.059466042" "0.794404184" "1.067758882" "0.505399091" "1.201655178" "0.558563195" "0.512335785" "0.74286265" "0.834512917" "0.542098441" "1.126838169" "0.777901976" "0.76736437" "0.086049454" "0.35157114" "0.81819908" "0.715758953" "0.979644229" "0.568237708" "0.622365674" "0.512966964" "0.6516463" "0.759253565" "0.896101322" "0.895497201" "1.07005401" "0.68332776" "0.356543092" "0.819843274" "0.631681297" "0.595001345" "0.724186375" "0.650097166" "0.259128302" "0.570382251" "0.517049006" "0.592377414" "0.21205575" "0.693795835" "0.2497638" "0.789031698" "0.967984329" "0.14460047" "0.842854915" "21" "Brapa" "Dom" "Brapa_Dom" "Bra_D4" "Brassica" "PI.649204"
"PI.649853" "1.898062838" "1.653818033" "1.636886506" "1.796621064" "1.540840272" "1.383927041" "1.903347851" "1.353071421" "1.323577638" "1.894397423" "2.079343752" "1.727318705" "0.820848983" "2.219264345" "0.699414576" "1.750979535" "0.039754454" "1.392232216" "0.916564472" "1.880385857" "1.834617522" "1.719076918" "1.614204103" "1.511610618" "0.089431245" "1.139560266" "1.727819083" "1.804863661" "0.710567953" "1.72685171" "1.756540216" "1.490861207" "1.367696204" "1.16856579" "1.372687593" "1.343841448" "1.696595077" "1.100280503" "1.947971298" "1.465418225" "1.53157553" "1.655676135" NA "1.093593633" "1.980162783" "1.933125396" "2.817236057" "1.361145655" "2.669573444" "2.197669257" "2.50609836" "2.339649076" "2.432344951" "1.9447291" "1.802498961" "2.410588495" "1.801982201" "1.431563577" "2.093932871" "1.057186516" "1.489310108" "2.001473925" "1.859535271" "1.605662096" "0.411769471" "1.337171224" "1.456792921" "0.36796995" "1.131468597" "1.281325719" "1.993966803" "1.871184073" "1.426133184" "1.020096812" "1.727347971" "0.488420209" "1.104355604" "1.790458853" "1.082172747" "1.656291597" "1.790020938" "0.178170413" "1.858095319" "1.663913243" "1.758794132" "2.158600619" "2.142078179" "0.507411213" "1.687665157" "1.438584481" "1.429136416" "1.591876911" "1.81110548" "1.029182086" "1.577187074" "2.008137629" "0.158823942" "2.056249479" "57" "Helianthus" "Wild" "Helianthus_Wild" "Hel_W5" "Asterales" "PI.649853"
"PI.651886" "0.868297055" "0.692042966" "0.98396798" "1.103598398" "1.196979349" "0.839407124" "0.994176994" "1.212519055" "0.582597556" "1.12919356" "0.580614162" "0.436171929" "0.595254569" "0.675882532" "0.611553439" "1.049954673" "-0.080022337" "1.006377178" "0.887558482" "0.826600757" "0.629394878" "0.956983831" "0.374562843" "0.739929864" "0.177761111" "0.881599406" "0.966915138" "0.706697003" "0.163254697" "0.859431813" "0.754543698" "1.150342842" "0.940242292" "0.818721414" "0.869038222" "0.971459549" "0.843795881" "1.063302221" "0.924250575" "0.905267634" "1.319942815" "0.777855377" "1.247344118" "0.83662121" "1.130875797" "1.061145588" "1.138262854" "1.319079382" "0.985831032" "1.472485175" "1.243936364" "0.700256045" "1.267420687" "1.636063775" "1.064410526" "1.185624177" "0.791078059" "0.509125142" "0.64356718" "0.433146118" "0.847939733" "0.990931967" "1.224468313" "0.617873527" "1.095288664" "1.06096985" "1.389273196" "0.216112886" "0.814696959" "1.408266031" "0.91817335" "0.386968904" "0.507249081" "0.55866615" "0.84915514" "0.868610288" "1.085963754" "0.717788037" "0.963575223" "0.826079158" "0.955698798" "0.203746401" "1.10394051" "1.06024677" "0.797876733" "0.915929348" "0.097465376" "0.41749792" "1.140167406" "0.96424289" "0.922694978" "0.277984155" "0.891649535" "0.323444505" "0.638572924" "0.747543879" "0.401218586" "0.680281008" "37" "Cintybus" "Dom" "Cintybus_Dom" "Cin_D1" "Asterales" "PI.651886"
"PI.651905" "0.858621699" "1.297134382" "1.696427043" "1.226935241" "1.035601435" "0.16503424" "1.413319945" "1.395476586" "1.418327682" "0.484358206" "1.921933161" "1.271190305" "1.233911541" "1.478962168" "1.089903965" "0.728200739" "0.151820045" "0.806603362" "1.541643181" "1.428481331" "1.459723169" "1.063388697" "1.269457874" "1.140754082" "0.181769477" "0.461930286" "0.950314506" "1.390489581" "1.895143142" "0.79595015" "0.675670999" "1.348329054" "1.09214262" "0.869980507" "0.687149361" "0.337602748" "0.816296147" "1.175832635" "1.17193508" "1.443394328" "1.306509168" "1.715609636" "1.412856224" "0.876213407" "1.006869016" "0.987783822" "1.710925313" "2.430699346" "1.724775628" "1.817572612" "1.551184615" "2.069062126" "2.327418801" "1.654304613" "1.707077765" "2.033888779" "2.351153762" "0.899609925" "1.469760475" "1.340831801" "1.682567241" "1.392637624" "1.549409557" "1.98538314" "0.962222081" "0.354009432" "1.312160111" "1.591517358" "0.365568208" "1.327662841" "1.567569258" "1.286865703" "0.622384432" "0.841968561" "1.089448069" "1.013235943" "1.072838218" "1.208361136" "1.03982977" "0.942236023" "0.733400254" "1.705386986" "0.642315007" "1.496029864" "1.531748422" "0.405948451" "0.525425927" "0.093435924" "0.398694542" "0.277705137" "0.974971615" "1.925836621" "1.406150201" "1.675333016" "0.193437139" "1.90803942" "1.504470701" "0.866443075" "29" "Cendivia" "Dom" "Cendivia_Dom" "Cen_D4" "Asterales" "PI.651905"
"PI.651906" "0.772748647" "1.113291584" "1.472395665" "1.131457505" "0.530472499" "0.413132276" "1.102796242" "1.486520046" "0.961164522" "0.542961525" "1.524910289" "0.920351335" "1.077607427" "0.853335798" "1.169041661" "0.924678899" "0.015994212" "1.22168525" "1.45497504" "1.320941201" "1.651293972" "1.118396938" "1.096479846" "0.821001566" "0.835716333" "0.705327096" "1.15238225" "1.377168341" "1.380708013" "0.963667558" "0.805891542" "1.349111189" "0.986046066" "1.186493486" "0.932786428" "0.441008468" "1.431554301" "1.120956595" "1.165171475" "0.81291292" "1.491135472" "1.487583067" "1.507808328" "1.42843929" "1.07976194" "1.240512524" "1.433161551" "2.306947431" "1.658208348" "1.609067031" "1.32811633" "2.177062149" "2.040762046" "1.698045761" "1.570491242" "1.987887782" "1.751740752" "0.908557635" "1.545633015" "1.597871129" "1.362280348" "1.273023201" "1.455957588" "1.676037255" "0.611486508" "0.54685318" "1.211168356" "1.938897781" "0.486760178" "0.933193786" "1.46326571" "1.472678474" "0.343625154" "1.368016409" "1.663252143" "1.172697572" "0.656763842" "1.359136255" "1.392212269" "1.092685401" "0.520345351" "1.769861082" "0.630212543" "1.451224959" "1.789633081" "0.814747985" "0.421885359" "0.294542888" "0.191331617" "0.489520854" "1.084278659" "1.568660274" "1.229567801" "2.011055996" "0.352616617" "1.517109419" "1.4861737" "1.415114526" "30" "Cendivia" "Dom" "Cendivia_Dom" "Cen_D5" "Asterales" "PI.651906"
"PI.651915" "1.269762402" "1.507918682" "1.558360918" "1.285079715" "0.875474918" "1.069282424" "1.436216579" "1.566651699" "1.364330523" "1.03253416" "1.626484757" "1.58562904" "1.451538752" "1.734115054" "1.321736907" "0.655338637" "0.096664856" "1.152837667" "1.85374996" "1.581597807" "1.756419703" "1.72209034" "1.613041969" "1.198975481" "0.437056116" "0.699058739" "1.41097104" "1.619737861" "2.450013791" "1.353876302" "1.301151677" "1.530353829" "1.312518384" "1.14812417" "0.956446975" "0.559707395" "1.445257383" "1.335043256" "1.423885936" "1.299954462" "1.833439928" "1.733889556" "2.087514269" "1.415790603" "0.962343561" "1.48198815" "1.287936814" "2.586321314" "1.837739674" "1.820245688" "1.296821209" "2.050904366" "2.620611524" "1.452721977" "2.263942967" "1.910190121" "2.082555132" "0.484748929" "2.243637661" "1.949599049" "1.864558229" "1.037772881" "1.452632062" "1.822525035" "0.963817048" "0.565807913" "1.292292916" "2.036105406" "0.270784137" "1.185833444" "2.05481417" "1.486972697" "1.473588265" "1.63060465" "1.376244759" "1.171587479" "0.761865394" "1.447754756" "1.852103742" "1.094151957" "1.00683338" "1.797017385" "0.878842565" "1.794221466" "1.855902157" "1.396760549" "0.442412337" "0.219527769" "0.341855282" "0.845311468" "1.236482909" "1.381271439" "1.011441419" "1.835714595" "0.643423469" "1.483870458" "1.660463293" "2.069573039" "31" "Cendivia" "Dom" "Cendivia_Dom" "Cen_D6" "Asterales" "PI.651915"
"PI.651945" "0.768996564" "0.769661387" "0.836822681" "0.598295639" "0.674858944" "0.660080129" "0.75615353" "0.674734353" "0.660276839" "0.645114054" "0.650199041" "0.439616099" "0.307077814" "0.252292574" "0.36284328" "0.378226394" "0.066814003" "0.645044637" "0.588402368" "0.384667822" "0.457946055" "0.665609994" "0.762417054" "0.480467711" "0.113645063" "0.668121451" "0.746413503" "0.757615661" "0.277869131" "0.317936489" "0.637870624" "0.342691964" "0.529690787" "0.613065581" "0.310715507" "0.593269593" "0.657467127" "0.595115923" "0.553211706" "0.593215725" "0.532606733" "0.703251915" "0.692309304" "0.764992018" "0.657204789" "1.203700553" "1.169329145" "0.764274447" "0.745210692" "0.715721085" "0.796670785" "0.557982867" "0.580190593" "1.186064485" "0.722126994" "0.618247262" "0.418396712" "0.424655405" "0.39752648" "0.32585695" "0.491265788" "0.59906022" "1.0042711" "0.393286791" "0.426789775" "0.585341647" "1.050939592" "0.209881739" "0.324318589" "0.822894674" "0.708813203" "0.428677452" "0.528860691" "0.289416828" "0.674531239" "0.289570755" "0.603225704" "0.530672633" "0.340486218" "0.384860806" "0.614070155" "0.145090291" "0.569670869" "0.583344253" "0.386620294" "0.640361868" "0.116741979" "0.401959008" "0.686848334" "0.355826293" "0.464216475" "0.290496593" "0.52243855" "0.208139175" "0.346769996" "0.43175628" "0.222624283" "0.5467474" "38" "Cintybus" "Dom" "Cintybus_Dom" "Cin_D2" "Asterales" "PI.651945"
"PI.651971" "0.560195911" "0.616529926" "0.652376546" "0.71736476" "0.786181439" "0.784196199" "0.733546335" "0.86488391" "0.636399175" "0.549352706" "0.354213143" "0.50420003" "0.776947725" "0.522567656" "0.459828371" "0.496413309" "0.090101474" "0.73104258" "0.709205764" "0.697191001" "0.672188134" "0.84585248" "0.577856332" "0.500989802" "0.204460382" "0.764574421" "0.912473746" "0.825579696" "0.382960678" "0.712256362" "0.558184818" "0.681541181" "0.59683702" "0.614059234" "0.53389952" "0.67369534" "0.595079214" "0.715259056" "0.802518027" "0.865967505" "0.664804017" "0.883529806" "0.57701849" "0.75787274" "0.778333896" "0.765545086" "1.513677146" "0.768455534" "0.980081132" "0.721782262" "0.917399238" "0.658818996" "0.819070906" "1.234112452" "1.08412908" "0.723851862" "0.959539996" "0.404246977" "0.684388128" "0.313100194" "0.496150303" "0.864979231" "0.785571025" "0.439634098" "0.4175217" "0.679237707" "0.65193184" "0.303721419" "0.36239333" "0.866954366" "0.587059057" "0.459716849" "0.775482522" "0.41124252" "0.931653647" "0.147678906" "0.635665062" "0.690707632" "0.577802948" "0.333188792" "0.736000166" "0.142521239" "0.621673217" "0.78294953" "0.325347926" "0.783452118" "0.352309207" "0.542579112" "0.77162703" "0.538302086" "0.848204036" "0.385188309" "0.690403741" "0.299175657" "0.596831337" "0.564305729" "0.284361379" "0.714095484" "39" "Cintybus" "Dom" "Cintybus_Dom" "Cin_D3" "Asterales" "PI.651971"
